Topic,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
DevOps,[DEVOPS-Q848] What is Infrastructure as Code?,Neither A nor B,Managing infra via code,Cloud only,Manual server config,B,IaC provisions infrastructure using code files.
DevOps,[DEVOPS-Q849] Terraform is used for,Containerization,IaC / cloud provisioning,Option not applicable,Monitoring,B,Terraform provisions infrastructure declaratively.
DevOps,[DEVOPS-Q850] Ansible is used for,Container orchestration,Configuration management,CI/CD,Both A and B,B,Ansible automates configuration and deployment.
DevOps,[DEVOPS-Q851] What is a pipeline?,Manual process,All of the above,Database,Automated workflow stages,D,Pipelines automate build/test/deploy stages.
DevOps,[DEVOPS-Q852] Blue-Green deployment,Zero-downtime deployment strategy,Rolling update,Canary release,Insufficient information,A,Blue-green switches between two identical environments.
DevOps,[DEVOPS-Q853] Canary deployment,Full rollout,All of the above,Blue-green,Gradual rollout to subset,D,Canary releases to small user subset first.
DevOps,[DEVOPS-Q854] What is monitoring in DevOps?,Data not provided,Tracking system health,Deployment,Testing,B,Monitoring observes application and infrastructure health.
DevOps,[DEVOPS-Q855] Prometheus is,Container,Cannot be determined,Metrics monitoring tool,CI server,C,Prometheus collects and stores metrics.
DevOps,[DEVOPS-Q856] Grafana is used for,CI/CD,Data not provided,Visualization dashboards,IaC,C,Grafana visualizes metrics from Prometheus and others.
DevOps,[DEVOPS-Q857] What is a microservice?,Monolithic app,Database,Small independent service,Insufficient information,C,Microservices are independently deployable services.
DevOps,[DEVOPS-Q858] Load balancer does,Monitors logs,Distributes traffic,Stores data,None of the above,B,Load balancers distribute requests across servers.
DevOps,[DEVOPS-Q859] What is auto-scaling?,Adjusting resources based on demand,Fixed resources,Manual scaling,Both B and C,A,Auto-scaling adds/removes instances automatically.
DevOps,[DEVOPS-Q860] ELK stack includes,Express Logstash Kafka,Elasticsearch Logstash Kibana,Elastic Linux Kubernetes,Insufficient information,B,ELK is a popular log management stack.
DevOps,[DEVOPS-Q861] What is a container image?,Running container,The above is incorrect,Read-only template for containers,Virtual machine,C,Images are blueprints for creating containers.
DevOps,[DEVOPS-Q862] Dockerfile is,Container runtime,All of the above,Script to build Docker image,Kubernetes config,C,Dockerfile defines instructions to build an image.
DevOps,[DEVOPS-Q863] Kubernetes Pod is,Node,Service,Smallest deployable unit,All of the above,C,A Pod contains one or more containers.
DevOps,[DEVOPS-Q864] Helm in Kubernetes,Package manager,Container runtime,Option not applicable,Monitoring,A,Helm manages Kubernetes application packages.
DevOps,[DEVOPS-Q865] What is a deployment in k8s?,Both B and C,Manages Pod replicas,Storage unit,Single container,B,Deployments declaratively manage replica sets.
DevOps,[DEVOPS-Q866] Rolling update strategy,All at once,Updates pods gradually,Blue-green,Both B and C,B,Rolling updates replace pods incrementally.
DevOps,[DEVOPS-Q867] What is a secret in k8s?,Stores sensitive data,Log file,None of the above,Config map,A,Secrets store passwords/tokens securely in k8s.
DevOps,[DEVOPS-Q868] ConfigMap in k8s,Stores non-sensitive config,Both A and B,Manages pods,Stores secrets,A,ConfigMaps decouple config from container images.
DevOps,[DEVOPS-Q869] YAML files in DevOps,Binary configs,Configuration/definition files,Compiled files,Both A and B,B,YAML is human-readable config format widely used.
DevOps,[DEVOPS-Q870] What is GitOps?,Git hosting,CI tool,Git as source of truth for infra,None of the above,C,GitOps uses Git repos to drive infrastructure changes.
DevOps,[DEVOPS-Q871] What is a service mesh?,API gateway,Infrastructure layer for service comm,Both A and B,Load balancer,B,Service meshes like Istio manage microservice comms.
DevOps,[DEVOPS-Q872] Shift left testing means,Testing earlier in SDLC,Manual testing,The premise is wrong,Testing at end,A,Shift left moves testing closer to development.
DevOps,[DEVOPS-Q873] What is mean time to recovery (MTTR)?,Build time,Both A and B,Average time to restore service,Deploy time,C,MTTR measures how quickly systems recover from failure.
DevOps,[DEVOPS-Q874] SRE stands for,System Resource Engineering,Site Reliability Engineering,Neither A nor B,Software Release Engineering,B,SRE applies software engineering to operations.
DevOps,[DEVOPS-Q875] What is chaos engineering?,Load testing,Intentional failure testing,Normal testing,Data not provided,B,Chaos engineering tests resilience via failures.
DevOps,[DEVOPS-Q876] Artifact repository stores,Both A and C,Built software artifacts,Source code,Logs,B,Nexus/JFrog store build artifacts for deployment.
DevOps,[DEVOPS-Q877] What is feature flag?,Test case,The above is incorrect,Git branch,Toggle features without deploy,D,Feature flags enable/disable features at runtime.
DevOps,[DEVOPS-Q878] What is observability?,All of the above,Logs metrics traces,Only metrics,Only logs,B,"Observability covers logs, metrics, and tracing."
DevOps,[DEVOPS-Q879] What is a rollback?,Forward deploy,Reverting to previous version,Both B and C,New release,B,Rollbacks undo a bad deployment.
DevOps,[DEVOPS-Q880] DevSecOps means,Both B and C,Security team separate,Dev without security,Security integrated into DevOps,D,DevSecOps embeds security throughout the pipeline.
DevOps,[DEVOPS-Q881] DevOps combines,Development and Operations,Design and Ops,Dev and QA,Neither A nor B,A,DevOps bridges development and operations teams.
DevOps,[DEVOPS-Q882] CI stands for,Option not applicable,Continuous Integration,Continuous Inspection,Code Integration,B,CI automatically integrates code changes frequently.
DevOps,[DEVOPS-Q883] CD stands for,Continuous Design,All of the above,Code Deployment,Continuous Delivery/Deployment,D,CD automates delivery or deployment of applications.
DevOps,[DEVOPS-Q884] Docker is used for,Containerization,Both B and C,Virtualization,Orchestration,A,Docker packages apps into portable containers.
DevOps,[DEVOPS-Q885] Kubernetes is used for,Option not applicable,Container orchestration,Containerization,CI/CD,B,Kubernetes automates deployment of containers.
DevOps,[DEVOPS-Q886] Jenkins is,The above is incorrect,Container tool,Version control,CI/CD automation server,D,"Jenkins automates build, test, deploy pipelines."
DevOps,[DEVOPS-Q887] Git is,Distributed version control,CI tool,Option not applicable,Container,A,Git tracks code changes in a distributed manner.
DevOps,[DEVOPS-Q888] What is Infrastructure as Code?,Manual server config,Managing infra via code,None of the above,Cloud only,B,IaC provisions infrastructure using code files.
DevOps,[DEVOPS-Q889] Terraform is used for,Containerization,Monitoring,Insufficient information,IaC / cloud provisioning,D,Terraform provisions infrastructure declaratively.
DevOps,[DEVOPS-Q890] Ansible is used for,Neither A nor B,Container orchestration,CI/CD,Configuration management,D,Ansible automates configuration and deployment.
DevOps,[DEVOPS-Q891] What is a pipeline?,Automated workflow stages,Database,Manual process,Data not provided,A,Pipelines automate build/test/deploy stages.
DevOps,[DEVOPS-Q892] Blue-Green deployment,Rolling update,Canary release,Zero-downtime deployment strategy,Both B and C,C,Blue-green switches between two identical environments.
DevOps,[DEVOPS-Q893] Canary deployment,Option not applicable,Gradual rollout to subset,Blue-green,Full rollout,B,Canary releases to small user subset first.
DevOps,[DEVOPS-Q894] What is monitoring in DevOps?,Option not applicable,Deployment,Tracking system health,Testing,C,Monitoring observes application and infrastructure health.
DevOps,[DEVOPS-Q895] Prometheus is,CI server,Metrics monitoring tool,Both A and B,Container,B,Prometheus collects and stores metrics.
DevOps,[DEVOPS-Q896] Grafana is used for,Visualization dashboards,The above is incorrect,IaC,CI/CD,A,Grafana visualizes metrics from Prometheus and others.
DevOps,[DEVOPS-Q897] What is a microservice?,The above is incorrect,Database,Small independent service,Monolithic app,C,Microservices are independently deployable services.
DevOps,[DEVOPS-Q898] Load balancer does,Distributes traffic,Monitors logs,Insufficient information,Stores data,A,Load balancers distribute requests across servers.
DevOps,[DEVOPS-Q899] What is auto-scaling?,Manual scaling,Adjusting resources based on demand,Fixed resources,Cannot be determined,B,Auto-scaling adds/removes instances automatically.
DevOps,[DEVOPS-Q900] ELK stack includes,All of the above,Elastic Linux Kubernetes,Express Logstash Kafka,Elasticsearch Logstash Kibana,D,ELK is a popular log management stack.
DevOps,[DEVOPS-Q901] What is a container image?,Virtual machine,Running container,The above is incorrect,Read-only template for containers,D,Images are blueprints for creating containers.
DevOps,[DEVOPS-Q902] Dockerfile is,Container runtime,Kubernetes config,Script to build Docker image,Insufficient information,C,Dockerfile defines instructions to build an image.
DevOps,[DEVOPS-Q903] Kubernetes Pod is,Service,Smallest deployable unit,Node,Both B and C,B,A Pod contains one or more containers.
DevOps,[DEVOPS-Q904] Helm in Kubernetes,Package manager,Neither A nor B,Monitoring,Container runtime,A,Helm manages Kubernetes application packages.
DevOps,[DEVOPS-Q905] What is a deployment in k8s?,Manages Pod replicas,Data not provided,Single container,Storage unit,A,Deployments declaratively manage replica sets.
DevOps,[DEVOPS-Q906] Rolling update strategy,All of the above,Blue-green,Updates pods gradually,All at once,C,Rolling updates replace pods incrementally.
DevOps,[DEVOPS-Q907] What is a secret in k8s?,Config map,Stores sensitive data,Data not provided,Log file,B,Secrets store passwords/tokens securely in k8s.
DevOps,[DEVOPS-Q908] ConfigMap in k8s,Both A and B,Manages pods,Stores non-sensitive config,Stores secrets,C,ConfigMaps decouple config from container images.
DevOps,[DEVOPS-Q909] YAML files in DevOps,All of the above,Compiled files,Configuration/definition files,Binary configs,C,YAML is human-readable config format widely used.
DevOps,[DEVOPS-Q910] What is GitOps?,Git as source of truth for infra,All of the above,CI tool,Git hosting,A,GitOps uses Git repos to drive infrastructure changes.
DevOps,[DEVOPS-Q911] What is a service mesh?,Load balancer,Infrastructure layer for service comm,Both A and B,API gateway,B,Service meshes like Istio manage microservice comms.
DevOps,[DEVOPS-Q912] Shift left testing means,Testing earlier in SDLC,Manual testing,Testing at end,Both A and C,A,Shift left moves testing closer to development.
DevOps,[DEVOPS-Q913] What is mean time to recovery (MTTR)?,The above is incorrect,Deploy time,Build time,Average time to restore service,D,MTTR measures how quickly systems recover from failure.
DevOps,[DEVOPS-Q914] SRE stands for,Site Reliability Engineering,Cannot be determined,System Resource Engineering,Software Release Engineering,A,SRE applies software engineering to operations.
DevOps,[DEVOPS-Q915] What is chaos engineering?,Normal testing,Load testing,Intentional failure testing,Insufficient information,C,Chaos engineering tests resilience via failures.
DevOps,[DEVOPS-Q916] Artifact repository stores,Cannot be determined,Source code,Logs,Built software artifacts,D,Nexus/JFrog store build artifacts for deployment.
DevOps,[DEVOPS-Q917] What is feature flag?,Toggle features without deploy,Both B and C,Git branch,Test case,A,Feature flags enable/disable features at runtime.
DevOps,[DEVOPS-Q918] What is observability?,Logs metrics traces,Cannot be determined,Only metrics,Only logs,A,"Observability covers logs, metrics, and tracing."
DevOps,[DEVOPS-Q919] What is a rollback?,Forward deploy,New release,Reverting to previous version,The above is incorrect,C,Rollbacks undo a bad deployment.
DevOps,[DEVOPS-Q920] DevSecOps means,Security integrated into DevOps,Insufficient information,Dev without security,Security team separate,A,DevSecOps embeds security throughout the pipeline.
DevOps,[DEVOPS-Q921] DevOps combines,Dev and QA,Design and Ops,Development and Operations,Data not provided,C,DevOps bridges development and operations teams.
DevOps,[DEVOPS-Q922] CI stands for,Code Integration,Continuous Inspection,Continuous Integration,Both A and B,C,CI automatically integrates code changes frequently.
DevOps,[DEVOPS-Q923] CD stands for,Continuous Design,Option not applicable,Code Deployment,Continuous Delivery/Deployment,D,CD automates delivery or deployment of applications.
DevOps,[DEVOPS-Q924] Docker is used for,Virtualization,Orchestration,Containerization,None of the above,C,Docker packages apps into portable containers.
DevOps,[DEVOPS-Q925] Kubernetes is used for,CI/CD,Neither A nor B,Containerization,Container orchestration,D,Kubernetes automates deployment of containers.
